지역구,지역동,아파트명,최저 시세,최고 시세,세대 수,동 수,최소 전용면적,최대 전용면적,초등학교까지의 거리
강서구,염창동,삼성한아름,90000,100000,140,1,99.33,105.08,6
강서구,염창동,삼정그린코아,98000,185000,206,3,80.98,168.89,12
강서구,염창동,삼천리,105000,120000,77,1,90.96,103.73,5
강서구,염창동,삼현펠리체(주상복합),76000,90000,38,1,81.69,106.52,2
강서구,염창동,서경팰리스(도시형),,,15,1,39.53,39.88,7
강서구,염창동,석경트라움(도시형),,,14,1,37.91,71.4,4
강서구,염창동,세왕네스트빌,,,14,1,66.81,133.11,7
강서구,염창동,센터스퀘어(도시형),,,500,1,27.37,57.53,5
강서구,염창동,송촌스페이스향(주상복합),100000,110000,80,1,121.12,132.44,11
강서구,염창동,신동아,82000,108000,348,3,80.29,103.47,3
강서구,염창동,아네스트염창(민간임대도시형),,,299,1,22.34,32.8,10
강서구,염창동,에이치밸리움2차(주상복합),57900,57900,8,1,31.28,46.12,5
강서구,염창동,엠그린,,,18,1,66.53,139.47,11
강서구,염창동,여명(주상복합),,,18,1,96.95,96.95,7
강서구,염창동,염창강변월드메르디앙,120000,186000,164,3,113.24,164.55,12
강서구,염창동,염창길훈,103000,113000,115,2,76.05,197.3,7
강서구,염창동,염창동아1차,80000,160000,778,5,85.4,144.53,2
강서구,염창동,염창동아3차,90000,130000,570,8,78.32,111.34,7
강서구,염창동,염창롯데캐슬,147000,175000,284,5,112.28,163.37,3
강서구,염창동,염창보람2차,90000,103000,102,2,74.11,104.5,1
강서구,염창동,염창보람3차,95000,105000,52,1,105.35,105.56,1
강서구,염창동,염창예성그린캐슬,85000,85000,35,1,84.39,108.99,7
강서구,염창동,염창우성1차,85000,105000,339,4,90.19,104.58,1
강서구,염창동,염창우성2차,100000,102000,186,1,92.53,102.64,4
강서구,염창동,염창우성3차,96000,98000,196,2,104.06,104.14,1
강서구,염창동,염창월드메르디앙,93000,120000,168,5,79.93,107.79,2
강서구,염창동,염창하이츠,75000,75000,10,1,98.19,119.99,2
강서구,염창동,염창한화꿈에그린1차,130000,180000,422,7,85,155.44,11
강서구,염창동,염창한화꿈에그린2차,115000,135000,163,3,83.46,107.75,3
강서구,염창동,염창현대2차,72000,100000,106,1,83.04,118.25,1
강서구,염창동,염창힐스테이트,,,135,2,106.38,109.71,2
강서구,염창동,이가채(도시형),21000,22000,20,2,36.19,67.22,11
강서구,염창동,이너스내안에(101동),78000,86000,105,1,73.92,103.37,6
강서구,염창동,이너스내안에(201동),85000,95000,51,1,110.86,112.72,3
강서구,염창동,이너스내안에(301동),100000,100000,54,1,88.25,116.52,3
강서구,염창동,이너스내안에동진,75000,75000,41,1,72.4,93.7,3
강서구,염창동,이너스양화6차,87000,89000,36,1,86.76,103.04,3
강서구,염창동,일신건영휴먼빌,100000,120000,166,3,76.72,109.06,1
강서구,염창동,지오빌,,,19,1,99.08,169.36,3
강서구,염창동,태영송화,81000,150000,277,4,86.51,143.42,2
강서구,염창동,태진가람(주상복합),60000,64000,64,1,76.46,76.46,6
강서구,염창동,태진한솔,87000,145000,356,5,79.25,126.15,10
강서구,염창동,한강동아2차,95000,120000,212,3,87.09,141.47,4
강서구,염창동,한강브루클린하이츠(도시형),75700,79700,29,1,38.89,39.15,
강서구,염창동,한경렉스플레이스(도시형),,,15,1,28.93,31.08,
강서구,염창동,한마음삼성,85000,110000,330,5,85.55,105.17,8
강서구,염창동,한울밸리움(주상복합),38800,44000,58,1,31.82,40.7,4
강서구,염창동,현대1차,94000,125000,498,5,101.09,103.74,4
강서구,염창동,현대3차,77000,105000,127,1,81.5,103.61,5
강서구,염창동,현대가우스빌(도시형),,,16,1,30.95,46.73,16
강서구,염창동,현대아이파크(주상복합),108000,140000,136,1,93.55,115.92,14
강서구,염창동,현진파크뷰(도시형),,,40,2,25.06,25.06,13
강서구,화곡동,GM밸리(주상복합),,,50,1,28.41,33.23,11
강서구,화곡동,J.S타운,,,12,1,40.01,66.44,9
강서구,화곡동,LAHOME(도시형),,,14,1,35.08,55.67,9
강서구,화곡동,LK드림빌(도시형),,,15,1,25.78,44.92,6
강서구,화곡동,M노블레스(주상복합),,,84,2,31.94,52.26,5
강서구,화곡동,NS오피스(도시형),,,16,1,20.46,26.93,3
강서구,화곡동,NS파크(주상복합),27500,3500,46,1,32.35,49.14,8
강서구,화곡동,SK지음(도시형),,,16,1,28.58,35.52,5
강서구,화곡동,강동,,,9,1,64.66,64.66,3
강서구,화곡동,강서2차크라운팰리스(도시형),28700,36900,28,2,34.25,34.29,6
강서구,화곡동,강서금호어울림퍼스티어,,,523,5,69.84,83.99,8
강서구,화곡동,강서뉴,37300,38000,15,1,32.85,76.92,13
강서구,화곡동,강서뉴타워(주상복합),85000,89000,122,1,53.41,109.11,6
강서구,화곡동,강서동도센트리움(도시형),9500,1500,138,1,23.62,23.62,8
강서구,화곡동,강서신지타워,,,19,1,109.12,115.02,15
강서구,화곡동,강서아이파크(주상복합),75000,80000,96,1,97.44,98.62,12
강서구,화곡동,강서크라운팰리스(주상복합),25500,27000,72,1,35.28,51.65,6
강서구,화곡동,강서파크뷰투웨니퍼스트(도시형),,,21,1,27.99,29.59,11
강서구,화곡동,강서힐스테이트,120000,210000,2603,37,82.13,184.26,7
강서구,화곡동,거성(주상복합),,,10,1,57.8,67.29,7
강서구,화곡동,거성마을,,,231,10,52.92,81.42,6
강서구,화곡동,경동엠파이어스테이트(도시형),13600,13600,63,1,21.43,28.32,8
강서구,화곡동,경동엠파이어시티(도시형),,,22,1,17.36,17.41,6
강서구,화곡동,경일타운(도시형),,,45,1,19.82,27.2,12
강서구,화곡동,계명(1075-31),,,12,1,47.86,95.1,2
강서구,화곡동,계명(343-65),,,14,1,56.5,98.98,10
강서구,화곡동,계명(350-34),45000,45000,12,1,63.84,78.11,15
강서구,화곡동,계명(56-28),,,18,1,63.33,82.13,8
강서구,화곡동,계명(56-29),,,17,1,62.38,87.69,8
강서구,화곡동,계명(849-7),,,10,1,49.61,77.99,6
강서구,화곡동,계명(897-9),,,8,1,68.45,68.45,9
강서구,화곡동,계명(가동),,,12,1,68.5,78.97,15
강서구,화곡동,계명(나동),,,10,1,73.43,87.44,10
강서구,화곡동,계명(다동),,,22,1,48.72,93.03,10
강서구,화곡동,골든빌(도시형),,,18,1,23.83,29.17,7
강서구,화곡동,곰달래,,,45,1,93.88,133.24,11
강서구,화곡동,광산,,,19,1,74.72,95.32,2
강서구,화곡동,광영다모은정,,,19,1,80.69,126.21,13
강서구,화곡동,굿이모션,,,14,1,82.81,137.97,7
강서구,화곡동,궁전(주상복합),70000,70000,35,2,95.63,132.26,8
강서구,화곡동,그랜드아이파크(주상복합),118000,160000,159,3,139.4,224.56,12
강서구,화곡동,그레이스,,,12,1,65.06,67.09,18
강서구,화곡동,그레이스빌(도시형),,,16,1,29.01,38.58,14
강서구,화곡동,근상프리즘(24-90주상복합),60000,72000,24,1,96.65,96.65,7
강서구,화곡동,근상프리즘(342-35주상복합),70000,75000,24,1,103.26,103.26,7
강서구,화곡동,근상프리즘1차,,,19,1,82.58,95.74,9
강서구,화곡동,근상프리즘2차,,,19,1,75.8,122.67,7
강서구,화곡동,근상프리즘3차,,,19,1,89.63,113.92,10
강서구,화곡동,금강누리빌(도시형),,,29,1,21.26,27.27,5
강서구,화곡동,금호,,,12,1,75.3,123.85,10
강서구,화곡동,금호에스티지(도시형),,,12,1,35.26,63.6,
강서구,화곡동,금화,,,16,1,98.78,140.44,14
강서구,화곡동,길성그랑프리텔,75000,75000,82,1,76.77,104.95,6
강서구,화곡동,까치산,,,38,2,74.42,107.17,6
강서구,화곡동,남경리버빌(343-47),,,11,1,64.13,65.82,10
강서구,화곡동,남경리버빌(343-48),26000,26000,12,1,52.36,78.43,11
강서구,화곡동,남광(1131-11),,,11,1,69.74,93.05,3
강서구,화곡동,남광(917-5주상복합),,,56,2,53.35,53.87,9
강서구,화곡동,남광(920-15주상복합),25000,30000,84,1,39.26,63.49,11
강서구,화곡동,남광쉐르빌(도시형),27000,27000,28,1,36.44,48.45,9
강서구,화곡동,남성아트빌(도시형),,,19,1,27.66,48.91,2
강서구,화곡동,남촌,,,9,1,37.31,63.23,13
강서구,화곡동,뉴파인,,,18,1,91.84,91.84,6
강서구,화곡동,다담센트빌(주상복합),41000,45000,14,1,65.39,65.39,10
강서구,화곡동,다온숲(도시형),,,20,1,28.56,36.05,
강서구,화곡동,다울,67000,67000,10,1,64.09,118.43,7
강서구,화곡동,대동빌(도시형),,,18,1,30,54.94,12
강서구,화곡동,대림힐탑(주상복합),,,7,1,60.8,106.85,4
강서구,화곡동,대성,,,20,2,44.42,78.01,3
강서구,화곡동,대성케이제이(도시형),,,16,1,31.05,34.84,8
강서구,화곡동,대우그린,,,19,1,65.49,78.1,5
강서구,화곡동,대종,,,16,1,43.8,77.08,3
강서구,화곡동,대진,,,15,1,55.51,75.8,12
강서구,화곡동,타워빌,75000,75000,43,1,83.7,190.86,7
강서구,화곡동,대호스카이빌,,,19,1,77.41,84.58,5
강서구,화곡동,더베네치아스위트,,,16,1,39.21,40.72,
강서구,화곡동,더봄333(도시형),,,15,1,26.07,37.82,11
강서구,화곡동,더스위트(도시형),,,14,1,20.49,41.13,4
강서구,화곡동,더클래식(도시형),,,13,1,25.88,47.48,4
강서구,화곡동,더플러스(주상복합),,,16,1,30.32,43.05,7
강서구,화곡동,덕용팰리체,,,16,1,35.59,35.59,6
강서구,화곡동,덕현제왕타워,75000,75000,50,1,75.88,105.75,10
강서구,화곡동,도양라비앙(주상복합),52000,52000,36,1,64.13,102.05,0
강서구,화곡동,동서,,,27,1,23.48,99.88,1
강서구,화곡동,동성(도시형),,,12,1,35.5,35.5,10
강서구,화곡동,동양하우징(주상복합),30000,30000,38,1,31.04,35.16,9
강서구,화곡동,동원라테라스(도시형),,,19,1,32.04,49.25,8
강서구,화곡동,동원에이스뷰(도시형),,,11,1,39.1,39.94,
강서구,화곡동,동원에이스뷰Ⅱ(도시형),,,12,1,33.91,35.54,
강서구,화곡동,동훈타마르(주상복합),,,30,1,78.38,80.04,11
강서구,화곡동,드림시드1차(주상복합),24500,54000,25,1,31.24,59.62,10
강서구,화곡동,드림시드2차(주상복합),45000,45000,18,1,36.39,55.26,9
강서구,화곡동,디아인스(주상복합),28000,29000,112,3,17.93,28.41,10
강서구,화곡동,디에이치팰리스(주상복합),,,8,1,33.56,40.12,4
강서구,화곡동,디엔씨노블레스(도시형),,,24,1,19.86,23.9,
강서구,화곡동,로얄홈타운(도시형),26000,26000,36,3,49.43,50.68,8
강서구,화곡동,루미힐스(도시형),,,16,1,34.13,35.09,12
강서구,화곡동,풍원팰리스(주상복합),,,36,1,53.54,53.54,13
강서구,화곡동,루체Ⅱ(도시형),,,25,1,22.39,24.63,6
강서구,화곡동,루체Ⅲ(도시형),,,20,1,21.68,21.68,6
강서구,화곡동,루체비스타(주상복합),23000,26000,48,1,30.71,38.64,7
강서구,화곡동,르네빌(도시형),,,10,1,30.59,45.39,6
강서구,화곡동,리젠트라움-화곡(도시형),,,16,1,36.62,38.43,5
강서구,화곡동,리치(주상복합),25000,25000,160,4,26.66,32.05,12
강서구,화곡동,멀티하우스(도시형),,,24,1,23.91,23.91,17
강서구,화곡동,메종드로제(주상복합),28000,42000,45,1,38.61,66.98,9
강서구,화곡동,명지해드는터,65000,65000,91,1,69.35,109.72,2
강서구,화곡동,모노6차,,,7,1,38.48,58.52,7
강서구,화곡동,모닝힐(도시형),,,10,1,55.36,55.36,7
강서구,화곡동,무궁화,,,16,1,89.46,99.26,8
강서구,화곡동,미성,85000,105000,228,3,96.24,146.25,11
강서구,화곡동,미주,,,40,1,64.8,64.8,1
강서구,화곡동,벨라팰리스(도시형),23000,23000,20,1,27.67,35.57,14
강서구,화곡동,자하클래식(도시형),16000,16000,30,1,18.05,18.05,10
강서구,화곡동,보리수타운(도시형),,,17,1,18.8,66.51,5
강서구,화곡동,복지,,,104,3,53.94,53.95,9
강서구,화곡동,부영,,,10,1,72.11,72.11,5
강서구,화곡동,블루힐,,,9,1,26.45,63.73,4
강서구,화곡동,블루힐(주상복합),,,49,1,17.3,39.1,12
강서구,화곡동,에스알빌(도시형),,,29,1,23.2,50.14,11
강서구,화곡동,비버하우스(도시형),,,8,1,43.53,48.55,14
강서구,화곡동,비원,,,126,6,62.52,81.96,1
강서구,화곡동,산내들(주상복합),22000,22500,18,1,34.16,36.2,7
강서구,화곡동,살렘,,,16,1,48.8,97.09,8
강서구,화곡동,삼도,,,64,2,102.6,102.6,8
강서구,화곡동,서현(도시형),,,28,1,17.27,18.29,10
강서구,화곡동,삼성,,,20,1,107.47,154.6,7
강서구,화곡동,삼성다빈치(도시형),12000,12000,104,1,21.51,22.68,9
강서구,화곡동,우성(353-20),47000,47000,28,2,30.16,106.15,13
강서구,화곡동,삼성홈타운,,,19,1,54.54,92.37,8
강서구,화곡동,삼우,,,14,1,79.86,87.28,6
강서구,화곡동,삼익플로리아(주상복합),,,10,1,52.08,52.08,11
강서구,화곡동,삼호,,,11,1,48.04,68.28,12
강서구,화곡동,파크아리온,,,28,2,30.76,31.08,6
강서구,화곡동,삼화빌리지(도시형),,,8,1,59.5,61.72,9
강서구,화곡동,상진지오벨리,,,36,1,79.32,93.06,9
강서구,화곡동,서경팰리스(주상복합),,,18,1,24.12,37.33,11
강서구,화곡동,서광프리메라(주상복합),80000,80000,75,1,101.19,102.71,13
강서구,화곡동,서림골드,,,19,1,92.04,110.02,9
강서구,화곡동,서명더퍼스트(도시형),,,12,1,32.2,35.91,15
강서구,화곡동,서부인터빌(주상복합),,,48,1,91.67,97.7,1
강서구,화곡동,서현(도시형),,,28,1,17.27,18.29,10
강서구,화곡동,선경하이츠(도시형),,,20,1,29.25,35.84,9
강서구,화곡동,성광1차,,,12,1,73.81,73.81,11
강서구,화곡동,근상프리즘(342-35주상복합),70000,75000,24,1,103.26,103.26,7
강서구,화곡동,성삼하이츠,63000,75000,31,1,46.54,132.41,15
강서구,화곡동,성재(주상복합),35000,38000,14,1,40.95,71.48,11
강서구,화곡동,성재세인트(도시형),,,20,1,37.93,39.15,7
강서구,화곡동,성재센트리움(143-11주상복합),20000,27000,48,1,33.43,46.72,8
강서구,화곡동,성재센트리움(143-6주상복합),18000,28000,66,2,19.69,30.28,8
강서구,화곡동,성재센트리움(343-35주상복합),18000,26000,49,1,24.3,36.25,11
강서구,화곡동,성재센트리움(918-38),22800,30000,36,1,33.81,46.76,15
강서구,화곡동,세교예지안(도시형),,,26,1,25.24,27.15,13
강서구,화곡동,세교예지안2차(도시형),,,24,1,25.23,25.23,13
강서구,화곡동,천우(401-2),,,24,2,80.07,94.12,4
강서구,화곡동,세교예지안6차(도시형),21300,21300,24,1,32.79,33.14,10
강서구,화곡동,세림(899-2도시형),18000,20000,38,1,28.54,28.54,10
강서구,화곡동,세림(917-4주상복합),25500,26000,27,1,45.56,60.01,10
강서구,화곡동,세림팰리체,,,9,1,29.88,62.11,15
강서구,화곡동,세양,,,18,2,55.41,65.5,3
강서구,화곡동,센트럴파크(주상복합),57900,63000,36,1,59.36,59.55,10
강서구,화곡동,강서파크뷰투웨니퍼스트(도시형),,,21,1,27.99,29.59,11
강서구,화곡동,소담밸리(도시형),,,28,2,26.43,45.95,6
강서구,화곡동,송민,,,10,1,46.94,67.59,12
강서구,화곡동,대성,,,20,2,44.42,78.01,3
강서구,화곡동,수산동우,13000,13000,37,1,35.51,105.95,15
강서구,화곡동,수정,,,10,1,57.93,66.66,7
강서구,화곡동,수피아(도시형),,,8,1,43.63,56.89,12
강서구,화곡동,슈프림더하이움(도시형),,,40,1,53.81,69.04,9
강서구,화곡동,스위트132드림하우스(도시형),,,96,1,19.95,21.22,
강서구,화곡동,성재세인트(도시형),,,20,1,37.93,39.15,7
강서구,화곡동,스위트벨리,,,12,1,64.42,91.48,7
강서구,화곡동,스카이(도시형),,,24,1,40.49,42.67,10
강서구,화곡동,스페이스(도시형),,,44,1,25.71,25.71,12
강서구,화곡동,승윤노블리안(주상복합),59800,59800,24,1,89.78,91.61,9
강서구,화곡동,신도금잔디,,,40,1,72.87,139.44,8
강서구,화곡동,신세계1차,,,10,1,81.13,90.89,6
강서구,화곡동,신세계2차,,,15,1,92.68,117.28,6
강서구,화곡동,신영,50000,50000,18,1,65.42,117.62,5
강서구,화곡동,신원,,,10,1,59.69,73.29,6
강서구,화곡동,신원센스빌,,,13,1,44.5,79.23,3
강서구,화곡동,신일골드빌,,,40,1,84.61,153.41,9
강서구,화곡동,신흥뜨란채(도시형),,,29,2,33.6,59.13,8
강서구,화곡동,쌍용(도시형),,,14,1,33.64,72.7,9
강서구,화곡동,아녜스타워4(도시형),,,54,1,18.97,21.8,12
강서구,화곡동,아델리아I(도시형),,,28,1,15.47,47.41,4
강서구,화곡동,아델리아III(도시형),,,29,1,19.96,45.29,4
강서구,화곡동,아델리아ll(도시형),,,29,1,20.2,50.13,4
강서구,화곡동,아델리아Ⅳ(도시형),,,20,1,21.12,39.71,5
강서구,화곡동,아델리아Ⅴ(도시형),,,16,1,17.48,18.13,7
강서구,화곡동,아인스빌(29-41도시형),,,12,1,42.21,44.17,6
강서구,화곡동,아인스빌(46-221도시형),,,12,1,41.11,45.66,3
강서구,화곡동,아줄리움(도시형),,,19,1,28.34,43.73,4
강서구,화곡동,양용아네스,,,30,2,60.27,81.9,4
강서구,화곡동,양지샤인(주상복합),,,24,1,29.84,30.01,12
강서구,화곡동,에스알빌(도시형),,,29,1,23.2,50.14,11
강서구,화곡동,에스엠벨리체(도시형),,,10,1,63,64.07,9
강서구,화곡동,에스엠케이(주상복합),27500,27500,27,1,24.69,46.34,
강서구,화곡동,에스타워(주상복합),24000,24000,18,1,41.52,45.37,11
강서구,화곡동,에이엔타워(도시형),,,20,1,19.36,35.67,2
강서구,화곡동,에이원,,,18,2,37.21,66.76,3
강서구,화곡동,에이원,,,8,1,55.62,57.29,4
강서구,화곡동,엔에스타운(도시형),,,20,1,27.94,36.23,7
강서구,화곡동,엔프라2차(도시형),,,44,1,20.37,20.37,12
강서구,화곡동,엠타워(주상복합),,,56,1,21.72,21.72,11
강서구,화곡동,연우넥스트뷰(도시형),16000,16000,24,1,17.18,17.18,7
강서구,화곡동,예가채Ⅰ(도시형),,,12,1,50.92,59.43,8
강서구,화곡동,예가채Ⅱ(도시형),,,16,1,36.97,44.91,9
강서구,화곡동,예지보금자리,,,18,1,61.09,95.27,17
강서구,화곡동,오경(주상복합),30000,30000,20,1,31.56,66.34,9
강서구,화곡동,오복뜨란채,,,16,1,59.06,88.71,13
강서구,화곡동,오케이,,,38,2,38.74,77.04,4
강서구,화곡동,오화(주상복합),,,10,1,58.51,66.4,3
강서구,화곡동,올라루즈(도시형),,,20,1,29.19,36.27,3
강서구,화곡동,올림푸스,,,19,1,79.95,103.35,11
강서구,화곡동,와이앤비(도시형),,,16,1,22.5,34.8,8
